text_id,speaker_id,gender,topics,conv_id,turn,text,length,age_cat,clean_text,label,trigram_pred
62420,S0651,M,['what to do for the tape. consultation process. business case. rationale for location of new project. organisation of local health services. relationships with hospices. patient health. nursing of people at end of life. politics and geography. health budgets. use of estate agents. what new building might look like.'],SY5K,497,"but also the cottage hospice idea is <pause dur=""short"" /> they can call in <vocal desc=""laugh"" /> they're still the same patients so if they if they're out and active and they're here <pause dur=""short"" /> you know the the the the <trunc>s</trunc> clinical nurse specialists and the staff nurses and the healthcare assistants that serve this are <pause dur=""short"" /> if Mrs Smith and they visit her in her home here <pause dur=""short"" /> a lot and they know here anyway <pause dur=""short"" /> and she needs to come in <pause dur=""short"" /> <trunc>b</trunc>because actually she can't cope at home cos whatever her husband can't cope <trunc>sh</trunc> often a carer failure that means they can't cope",100,50_plus,"but also the cottage hospice idea is <pause dur=""short"" /> they can call in <vocal desc=""laugh"" /> they're still the same patients so if they if they're out and active and they're here <pause dur=""short"" /> you know the the the the <trunc>s</trunc> clinical nurse specialists and the staff nurses and the healthcare assistants that serve this are <pause dur=""short"" /> if mrs smith and they visit her in her home here <pause dur=""short"" /> a lot and they know here anyway <pause dur=""short"" /> and she needs to come in <pause dur=""short"" /> <trunc>b</trunc>because actually she can't cope at home cos whatever her husband can't cope <trunc>sh</trunc> often a carer failure that means they can't cope",1,1
6206,S0427,M,['home decorating; academic research project funding; coffee; italy; water companies; hadron collider'],S55B,50,no,1,50_plus,no,1,1
48090,S0055,F,['work'],SQ55,132,I want to know what she's having counselling for,10,19_29,i want to know what she's having counselling for,0,0
8628,S0439,F,"['food', 'friends', 'relationships', 'work', 'cooking', 'annoyance', 'disagreement. ']",S6A7,565,yeah apparently so well that's what the advert tells me cos apparently I'm a sucker for an advert,20,19_29,yeah apparently so well that's what the advert tells me cos apparently i'm a sucker for an advert,0,0
59796,S0526,M,['cataract operation on one eye.  finding lost objects through visualization.   the build up of unwanted objects in the home.  dogs moving about at night.'],SXAN,430,yes,1,50_plus,yes,1,1
54230,S0203,M,"['sports', 'uni', 'work', 'bands']",STZ3,244,<unclear />,1,19_29,<unclear />,0,0
57704,S0426,M,"[""how was your weekend; football players' young children; snooker players; gardening; marking students' work; entry ino the police force and the armed forces""]",SVN6,201,okay right okay,3,50_plus,okay right okay,1,1
45152,S0281,M,"['health', 'green party', 'jobs', 'boot sales', 'relationships.']",SPTQ,67,mm,1,50_plus,mm,1,1
12612,S0679,F,"['the great british sewing bee bbc tv programme', 'mum’s sewing', 'clothes mum made for sue in the 60s and 70s', '60s haircuts', 'car parking in central london']",S8SH,649,they probably try and make it a bit more difficult and more varied each time,15,50_plus,they probably try and make it a bit more difficult and more varied each time,1,0
19081,S0265,M,"['arrangements for birthdays', 'postcard of recent holiday', 'scottish independence']",SCQC,130,mm,1,50_plus,mm,1,1
44189,S0012,M,['no info'],SP5U,387,oh yeah,2,50_plus,oh yeah,1,0
67243,S0428,F,"['babies', 'moving house', 'sharing clothes', 'siblings', 'learning languages']",SZYV,188,that's good for erm,5,19_29,that's good for erm,0,0
61095,S0587,M,[],SXK4,1054,yeah it's definitely not peach,6,19_29,yeah it's definitely not peach,0,0
1422,S0243,F,"['hand-thrown mugs', 'milk', 'weather', 'spiders', 'gardening (several times)', 'power cuts', 'birds', 'decorating', 'some friends of anon', 'a local festival', 'an accident in the home']",S2UT,230,in the first place,4,50_plus,in the first place,1,1
16432,S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,395,yes,1,50_plus,yes,1,1
1259,S0238,F,"['hand-thrown mugs', 'milk', 'weather', 'spiders', 'gardening (several times)', 'power cuts', 'birds', 'decorating', 'some friends of anon', 'a local festival', 'an accident in the home']",S2UT,67,well it hasn't necessarily been cold,7,50_plus,well it hasn't necessarily been cold,1,1
9480,S0486,F,"['childhood', 'life issues', 'family history', 'burns and the treatment given.']",S6J8,168,yes,1,50_plus,yes,1,1
44879,S0486,F,"['control systems', 'mg cars', 'work ethics', 'getting things done.']",SPM5,307,I had the accident and he just came towards me overtaking another car,13,50_plus,i had the accident and he just came towards me overtaking another car,1,1
4220,S0247,F,"['superstitions / good luck / bad luck / sporting rituals', 'lucky charms', 'etc.']",S3TD,105,mm,1,50_plus,mm,1,1
45165,S0355,M,"['health', 'green party', 'jobs', 'boot sales', 'relationships.']",SPTQ,80,"well I can't I haven't yet contacted the person who er <pause dur=""short"" /> who erm <pause dur=""short"" /> who asked me who contacted me in the first place I've just got an email or not an email erm a text through from another councillor to tell me",45,50_plus,"well i can't i haven't yet contacted the person who er <pause dur=""short"" /> who erm <pause dur=""short"" /> who asked me who contacted me in the first place i've just got an email or not an email erm a text through from another councillor to tell me",1,1
62259,S0282,F,['what to do for the tape. consultation process. business case. rationale for location of new project. organisation of local health services. relationships with hospices. patient health. nursing of people at end of life. politics and geography. health budgets. use of estate agents. what new building might look like.'],SY5K,336,as far as that's concerned this picture you're painting here,12,50_plus,as far as that's concerned this picture you're painting here,1,1
62782,S0187,M,"['university', 'literature', 'other people', 'films', 'hypothetical situations', 'work.']",SY8A,155,"that's <pause dur=""short"" /> <vocal desc=""laugh"" /> anything else? rain",6,19_29,"that's <pause dur=""short"" /> <vocal desc=""laugh"" /> anything else? rain",0,0
37067,S0679,F,"['discussing the past day', 'wicken fen nature reserve', 'online banking', 'savings and interest', 'housing and issues', 'issues about dave’s front door and door keys', 'mapping genotypes', 'planning the next day', 'christmas cards', 'choosing and delivering a christmas present to friend', 'issues with my mobility rollator', 'changing battery in electric candle', 'christmas lists']",SLJ5,157,mm,1,50_plus,mm,1,1
54054,S0203,M,"['sports', 'uni', 'work', 'bands']",STY2,26,<unclear /> in Turkey,3,19_29,<unclear /> in turkey,0,0
62043,S0651,M,['what to do for the tape. consultation process. business case. rationale for location of new project. organisation of local health services. relationships with hospices. patient health. nursing of people at end of life. politics and geography. health budgets. use of estate agents. what new building might look like.'],SY5K,120,used to be,3,50_plus,used to be,1,1
48446,S0486,F,['successful career inventing and marketing printing systems.  working in germany at exhibitions.'],SQ63,299,"<vocal desc=""laugh"" /> it was sort of it was sort of protest really you know erm as er to you know to say look right here I'm back in the world you know I may not have my looks",37,50_plus,"<vocal desc=""laugh"" /> it was sort of it was sort of protest really you know erm as er to you know to say look right here i'm back in the world you know i may not have my looks",1,1
45375,S0355,M,"['health', 'green party', 'jobs', 'boot sales', 'relationships.']",SPTQ,290,she was golden she was a Golden Retriever wasn't she?,12,50_plus,she was golden she was a golden retriever wasn't she?,1,1
48355,S0536,M,['successful career inventing and marketing printing systems.  working in germany at exhibitions.'],SQ63,208,we had quite an active agent in Germany,8,50_plus,we had quite an active agent in germany,1,1
16800,S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,763,"erm he was due on a <pause dur=""short"" /> his shift started at twelve o'clock",12,50_plus,"erm he was due on a <pause dur=""short"" /> his shift started at twelve o'clock",1,1
10255,S0355,M,"['religion', 'international events', 'life', 'education.']",S7K2,190,"<vocal desc=""laugh"" />",0,50_plus,"<vocal desc=""laugh"" />",1,0
17077,S0015,F,"['food', 'china', 'laptop']",S9ZP,242,"I thought <anon nameType=""m"" type=""name"" /> did go out and about?",9,50_plus,"i thought <anon nametype=""m"" type=""name"" /> did go out and about?",1,1
35226,S0015,F,"['buses', ""day's activities"", 'pension', 'sleep']",SKNF,342,mm,1,50_plus,mm,1,1
17809,S0192,M,"['tv shows', 'roman history', 'food', 'spartacus', 'early deaths', 'musicians', 'teas', 'mortar and pestles', 'clothes', 'souvenirs', 'herbs & spices', 'nuts', 'chickpeas', 'bread', 'china', 'malarials', 'sea lice']",SAHB,11,"erm he just lost a battle against <pause dur=""short"" /> erm Octavian and",10,19_29,"erm he just lost a battle against <pause dur=""short"" /> erm octavian and",0,0
19258,S0264,M,"['arrangements for birthdays', 'postcard of recent holiday', 'scottish independence']",SCQC,307,er it,2,50_plus,er it,1,1
53472,S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,931,"<vocal desc=""laugh"" /> damn it",2,19_29,"<vocal desc=""laugh"" /> damn it",0,0
47627,S0282,F,"['birth of grandchild. being born abroad. what things are like in france: property', 'enterprise', 'land', 'anarchists and bureaucrats', 'french visitors to london. chichester cathedral spire collapsing. architect called porden. open day and photo exhibition. art competition. argument about bollards. local housing management: failings of new landlord. book being written by speaker no 2. british library. philip of spain and mary tudor: experience of visiting spanish archives. austrian battleship disaster. historians. ']",SQ37,669,since this this was new this house?,8,50_plus,since this this was new this house?,1,1
24122,S0336,F,"['league of legends', 'work', 'training', '']",SE6F,308,<trunc>n</trunc>no idea,2,19_29,<trunc>n</trunc>no idea,0,0
29690,S0242,M,"['vegan food', 'eating meat', 'back pain', 'pudding', 'computer updates', 'designing traffic systems', 'food allergies and diet']",SG2E,315,I know it but I,5,50_plus,i know it but i,1,0
59046,S0426,M,"['safari-type wildlife holiday', 'university students', '(disertation supervisees); teaching arrangements; job advertisments & applicants']",SX6V,28,"<vocal desc=""laugh"" />",0,50_plus,"<vocal desc=""laugh"" />",1,0
62418,S0651,M,['what to do for the tape. consultation process. business case. rationale for location of new project. organisation of local health services. relationships with hospices. patient health. nursing of people at end of life. politics and geography. health budgets. use of estate agents. what new building might look like.'],SY5K,495,I think when we come to the staffing of it I think that it's existing staff that we can utilise who want to do it absolutely yeah,28,50_plus,i think when we come to the staffing of it i think that it's existing staff that we can utilise who want to do it absolutely yeah,1,1
21352,S0450,F,"['food', 'work', 'holidays', 'ex-boyfriends', 'relationships. ']",SD92,161,so when you see a statement you're like,9,19_29,so when you see a statement you're like,0,0
24284,S0444,F,"['halloween party', 'relationships', 'work', 'future', 'holiday', 'new job', 'friends', 'interview', 'the past']",SECS,384,"and we get a <anon type=""place"" /> road trip",7,19_29,"and we get a <anon type=""place"" /> road trip",0,1
26164,S0254,F,"['museums', 'parking', 'work', 'shopping', 'weddings', 'moving house', 'christmas and presents', 'interview for a masters', 'money', 'future plans', 'pets']",SESD,600,did you?,3,19_29,did you?,0,1
34906,S0015,F,"['buses', ""day's activities"", 'pension', 'sleep']",SKNF,22,nothing you can do,4,50_plus,nothing you can do,1,0
25298,S0041,F,"['friendships', 'relationships', 'clothes']",SEGU,296,which we can have wine,5,19_29,which we can have wine,0,1
35776,S0058,F,"['cities', 'holidays', 'friends', 'family', 'films', 'tv', 'cars', 'adverts', 'music', 'food']",SKRZ,446,"I didn't think you were allowed cyclists <pause dur=""short"" /> maybe it isn't a kind of restricted one <pause dur=""short"" /> seems to be <unclear />",21,19_29,"i didn't think you were allowed cyclists <pause dur=""short"" /> maybe it isn't a kind of restricted one <pause dur=""short"" /> seems to be <unclear />",0,0
11484,S0432,F,"['recordings', 'christmas', 'm&s', 'hampers']",S7ZF,176,yeah,1,19_29,yeah,0,0
48813,S0281,M,['health issues'],SQS3,216,"oh <pause dur=""short"" /> you are busy today aren't you?",9,50_plus,"oh <pause dur=""short"" /> you are busy today aren't you?",1,1
65713,S0058,F,"['film', 'literature', 'food']",SZPS,92,killing her herself cos everyone else was doing it,9,19_29,killing her herself cos everyone else was doing it,0,0
53264,S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,80,oh,1,19_29,oh,0,0
2763,S0439,F,"['food', 'habits', 'friends', 'relationships. ']",S38F,746,what they're not,4,19_29,what they're not,0,0
24006,S0439,F,"['food', 'friends', 'relationships', 'tv programmes', 'work', 'complaining.  ']",SE2C,405,mm,1,19_29,mm,0,1
62094,S0282,F,['what to do for the tape. consultation process. business case. rationale for location of new project. organisation of local health services. relationships with hospices. patient health. nursing of people at end of life. politics and geography. health budgets. use of estate agents. what new building might look like.'],SY5K,171,er,1,50_plus,er,1,1
57947,S0427,M,"[""how was your weekend; football players' young children; snooker players; gardening; marking students' work; entry ino the police force and the armed forces""]",SVN6,444,that you had to have that on-the-ground experience to get a nose for what was,15,50_plus,that you had to have that on-the-ground experience to get a nose for what was,1,1
