text_id,speaker_id,gender,topics,conv_id,turn,text,length,label,clean_text,age_cat
9325,S0508,F,"['childhood', 'life issues', 'family history', 'burns and the treatment given.']",S6J8,13,"and so mother would skin them and investigate their innards and learn all about rabbit interiors even if she wasn't too sure about human interiors and she loved the Red Cross <pause dur=""short"" /> and she used to take us for walks every day and she knew where the periwinkles grew and she knew <pause dur=""short"" /> er we would go to <pause dur=""short"" /> er the <pause dur=""short"" /> erm place called woodlands which was on the <anon type=""place"" /> Estate where there were marvellous bluebells and she knew that if we climbed up <pause dur=""short"" /> on to the railway embankment we could get white violets <pause dur=""short"" /> there were er mauve violets wood violets in the woods ah woodlands <pause dur=""short"" /> but for white violets we needed to go <pause dur=""short"" /> up on to the railway embankment <pause dur=""short"" /> which was not allowed but mother was very good at deciding that we could disobey the rules if we were with her <vocal desc=""misc"" /> <pause dur=""short"" /> and she also took us to get snowdrops <pause dur=""short"" /> in at <anon type=""place"" /> which was another big country estate I guess you could get access to these places more easily probably in wartime <vocal desc=""misc"" /> and she knew about spindleberries and she knew where there was a spindleberry tree <pause dur=""short"" /> so <pause dur=""short"" /> she was just a lot of fun really even though there weren't many toys about and from the post office she would buy a colouring book <pause dur=""short"" /> and we had one I remember with birds in and we could choose a picture every day <pause dur=""short"" /> and <pause dur=""short"" /> colour it <pause dur=""short"" /> and choosing was big business very special occasion <pause dur=""short"" /> but <pause dur=""short"" /> when we had nearly finished the book she would say well now you can do <trunc>any</trunc> you can do all of them that's alright you can just you can do one and then you can do another if you want to and then there was a moment of very great excitement and then suddenly it wasn't exciting at all it was very boring because it was <pause dur=""short"" /> we could we could have anyone so we didn't want any of them we were tired of colouring and it was all spoiled <pause dur=""short"" /> and she taught us how to make raffia mats and she taught us how to make woollen balls <pause dur=""short"" /> and <pause dur=""short"" /> she made our clothes and that was terribly tiresome we didn't have many clothes <pause dur=""short"" /> but <pause dur=""short"" /> erm I had an aunt who knitted this was a real aunt my mother's younger sister and she knitted Fair Isle sweaters and we had kilts to go with those <pause dur=""short"" /> and they were just beautiful so we were very impressed with those but the making of the kilts was tiresome because you had to stand up on a little tuffy <pause dur=""short"" /> and have <pause dur=""short"" /> pins stuck into you and that was very tiresome <pause dur=""short"" /> and she would make dresses for us <pause dur=""short"" /> and again <anon nameType=""f"" type=""name"" /> had a harder time than I did because we were dressed alike but <pause dur=""short"" /> she used to say <pause dur=""short"" /> that <pause dur=""short"" /> doing the first one was more fun and she always did the first one for me and then <anon nameType=""f"" type=""name"" /> got the second one and by the time she did the second one she was bit less she was a bit tired of it so <anon nameType=""f"" type=""name"" /> got the short straw again <vocal desc=""misc"" /> <pause dur=""short"" /> and <pause dur=""short"" /> dad sent things <pause dur=""short"" /> dad sent <pause dur=""short"" /> first of all ribbon <pause dur=""short"" /> er blue ribbon for me and a pink ribbon for <anon nameType=""f"" type=""name"" /> and this came from I don't know where but the ribbon arrived and <anon nameType=""f"" type=""name"" /> couldn't remember him I could remember him <pause dur=""short"" /> erm but I didn't know what you did with the ribbon and mother had an idea and she gave us <pause dur=""short"" /> erm pieces of bamboo <pause dur=""short"" /> and we tied the ribbon on well I suppose she tied the ribbon on cos I don't think we would've been able to do <pause dur=""short"" /> bows but she tied the ribbon in a bow and then they were wands so we could wave them we could do all sorts of magic that was wonderful and then dad sent <pause dur=""short"" /> little filigree <pause dur=""short"" /> silver <pause dur=""short"" /> brooches they were butterflies and a big butterfly ours were quite little and a big butterfly for mother <vocal desc=""misc"" /> and then most wonderful of all he sent <pause dur=""short"" /> a beautiful blouse for mother which was <pause dur=""short"" /> erm a sort of erm natural colour with cream <trunc>em</trunc> erm no it was green embroidery <trunc>moth</trunc>mother with her beautiful erm <pause dur=""short"" /> <vocal desc=""misc"" /> red hair and green eyes looked marvellous in green and she had a black suit and she would wear this lovely blouse erm with the green embroidery round the neck erm with her black suit and there were party dresses for <anon nameType=""f"" type=""name"" /> and for me <pause dur=""short"" /> and I felt very sorry for <anon nameType=""f"" type=""name"" /> because <anon nameType=""f"" type=""name"" />'s was <pause dur=""short"" /> er red embroidery on <pause dur=""short"" /> er white silk and mine was on a sort of cheesecloth <pause dur=""short"" /> which was a natural colour and it was <pause dur=""short"" /> marvellous rainbow colours the embroidery I thought mine was to die for I felt so beautiful <pause dur=""short"" /> but when I look back on it I think probably <anon nameType=""f"" type=""name"" />'s was a great deal more subtle and more attractive <vocal desc=""misc"" /> <pause dur=""short"" /> so we had our party dresses and we would put our <pause dur=""short"" /> <vocal desc=""misc"" /> <pause dur=""short"" /> butterflies on our dresses <pause dur=""short"" /> and we felt the bee's knees and we even <pause dur=""short"" /> even in wartime <pause dur=""short"" /> went very occasionally to birthday parties <pause dur=""short"" /> but of course not very often <vocal desc=""misc"" /> <pause dur=""short"" /> and erm <vocal desc=""misc"" /> <pause dur=""short"" /> <trunc>n</trunc> we we had a little trip to <anon type=""place"" /> I suppose mum wanted to send photographs of us to dad and we had polyphotos taken <pause dur=""short"" /> and polyphotos <pause dur=""short"" /> were hundreds and hundreds and hundreds of little square photographs <pause dur=""short"" /> and erm and then you selected from all these masses and masses and masses and one was blown up and framed and was the special one the chosen one <vocal desc=""misc"" /> so erm I don't know exactly what was sent but we <trunc>h</trunc> I remember going to have these polyphotos taken in all our finery and er feeling very very grand <pause dur=""short"" /> but then in nineteen forty-three on about February the eighth when <pause dur=""short"" /> <anon nameType=""f"" type=""name"" /> was just three <pause dur=""short"" /> there was a fire and of course you know all about <pause dur=""short"" /> that",982,50_plus,"and so mother would skin them and investigate their innards and learn all about rabbit interiors even if she wasn't too sure about human interiors and she loved the red cross <pause dur=""short"" /> and she used to take us for walks every day and she knew where the periwinkles grew and she knew <pause dur=""short"" /> er we would go to <pause dur=""short"" /> er the <pause dur=""short"" /> erm place called woodlands which was on the <anon type=""place"" /> estate where there were marvellous bluebells and she knew that if we climbed up <pause dur=""short"" /> on to the railway embankment we could get white violets <pause dur=""short"" /> there were er mauve violets wood violets in the woods ah woodlands <pause dur=""short"" /> but for white violets we needed to go <pause dur=""short"" /> up on to the railway embankment <pause dur=""short"" /> which was not allowed but mother was very good at deciding that we could disobey the rules if we were with her <vocal desc=""misc"" /> <pause dur=""short"" /> and she also took us to get snowdrops <pause dur=""short"" /> in at <anon type=""place"" /> which was another big country estate i guess you could get access to these places more easily probably in wartime <vocal desc=""misc"" /> and she knew about spindleberries and she knew where there was a spindleberry tree <pause dur=""short"" /> so <pause dur=""short"" /> she was just a lot of fun really even though there weren't many toys about and from the post office she would buy a colouring book <pause dur=""short"" /> and we had one i remember with birds in and we could choose a picture every day <pause dur=""short"" /> and <pause dur=""short"" /> colour it <pause dur=""short"" /> and choosing was big business very special occasion <pause dur=""short"" /> but <pause dur=""short"" /> when we had nearly finished the book she would say well now you can do <trunc>any</trunc> you can do all of them that's alright you can just you can do one and then you can do another if you want to and then there was a moment of very great excitement and then suddenly it wasn't exciting at all it was very boring because it was <pause dur=""short"" /> we could we could have anyone so we didn't want any of them we were tired of colouring and it was all spoiled <pause dur=""short"" /> and she taught us how to make raffia mats and she taught us how to make woollen balls <pause dur=""short"" /> and <pause dur=""short"" /> she made our clothes and that was terribly tiresome we didn't have many clothes <pause dur=""short"" /> but <pause dur=""short"" /> erm i had an aunt who knitted this was a real aunt my mother's younger sister and she knitted fair isle sweaters and we had kilts to go with those <pause dur=""short"" /> and they were just beautiful so we were very impressed with those but the making of the kilts was tiresome because you had to stand up on a little tuffy <pause dur=""short"" /> and have <pause dur=""short"" /> pins stuck into you and that was very tiresome <pause dur=""short"" /> and she would make dresses for us <pause dur=""short"" /> and again <anon nametype=""f"" type=""name"" /> had a harder time than i did because we were dressed alike but <pause dur=""short"" /> she used to say <pause dur=""short"" /> that <pause dur=""short"" /> doing the first one was more fun and she always did the first one for me and then <anon nametype=""f"" type=""name"" /> got the second one and by the time she did the second one she was bit less she was a bit tired of it so <anon nametype=""f"" type=""name"" /> got the short straw again <vocal desc=""misc"" /> <pause dur=""short"" /> and <pause dur=""short"" /> dad sent things <pause dur=""short"" /> dad sent <pause dur=""short"" /> first of all ribbon <pause dur=""short"" /> er blue ribbon for me and a pink ribbon for <anon nametype=""f"" type=""name"" /> and this came from i don't know where but the ribbon arrived and <anon nametype=""f"" type=""name"" /> couldn't remember him i could remember him <pause dur=""short"" /> erm but i didn't know what you did with the ribbon and mother had an idea and she gave us <pause dur=""short"" /> erm pieces of bamboo <pause dur=""short"" /> and we tied the ribbon on well i suppose she tied the ribbon on cos i don't think we would've been able to do <pause dur=""short"" /> bows but she tied the ribbon in a bow and then they were wands so we could wave them we could do all sorts of magic that was wonderful and then dad sent <pause dur=""short"" /> little filigree <pause dur=""short"" /> silver <pause dur=""short"" /> brooches they were butterflies and a big butterfly ours were quite little and a big butterfly for mother <vocal desc=""misc"" /> and then most wonderful of all he sent <pause dur=""short"" /> a beautiful blouse for mother which was <pause dur=""short"" /> erm a sort of erm natural colour with cream <trunc>em</trunc> erm no it was green embroidery <trunc>moth</trunc>mother with her beautiful erm <pause dur=""short"" /> <vocal desc=""misc"" /> red hair and green eyes looked marvellous in green and she had a black suit and she would wear this lovely blouse erm with the green embroidery round the neck erm with her black suit and there were party dresses for <anon nametype=""f"" type=""name"" /> and for me <pause dur=""short"" /> and i felt very sorry for <anon nametype=""f"" type=""name"" /> because <anon nametype=""f"" type=""name"" />'s was <pause dur=""short"" /> er red embroidery on <pause dur=""short"" /> er white silk and mine was on a sort of cheesecloth <pause dur=""short"" /> which was a natural colour and it was <pause dur=""short"" /> marvellous rainbow colours the embroidery i thought mine was to die for i felt so beautiful <pause dur=""short"" /> but when i look back on it i think probably <anon nametype=""f"" type=""name"" />'s was a great deal more subtle and more attractive <vocal desc=""misc"" /> <pause dur=""short"" /> so we had our party dresses and we would put our <pause dur=""short"" /> <vocal desc=""misc"" /> <pause dur=""short"" /> butterflies on our dresses <pause dur=""short"" /> and we felt the bee's knees and we even <pause dur=""short"" /> even in wartime <pause dur=""short"" /> went very occasionally to birthday parties <pause dur=""short"" /> but of course not very often <vocal desc=""misc"" /> <pause dur=""short"" /> and erm <vocal desc=""misc"" /> <pause dur=""short"" /> <trunc>n</trunc> we we had a little trip to <anon type=""place"" /> i suppose mum wanted to send photographs of us to dad and we had polyphotos taken <pause dur=""short"" /> and polyphotos <pause dur=""short"" /> were hundreds and hundreds and hundreds of little square photographs <pause dur=""short"" /> and erm and then you selected from all these masses and masses and masses and one was blown up and framed and was the special one the chosen one <vocal desc=""misc"" /> so erm i don't know exactly what was sent but we <trunc>h</trunc> i remember going to have these polyphotos taken in all our finery and er feeling very very grand <pause dur=""short"" /> but then in nineteen forty-three on about february the eighth when <pause dur=""short"" /> <anon nametype=""f"" type=""name"" /> was just three <pause dur=""short"" /> there was a fire and of course you know all about <pause dur=""short"" /> that",1
56221,S0084,F,"['food', 'identity', 'friends']",SV2V,1646,youTube's on there,4,19_29,youtube's on there,0
56030,S0041,F,"['food', 'identity', 'friends']",SV2V,818,yeah,1,19_29,yeah,0
49488,S0281,M,"['scottish referendum', 'job interview', 'colleague', 'my daughter', 'present personal situation.']",SQWW,511,I've got some good things to nourish on,9,50_plus,i've got some good things to nourish on,1
35818,S0179,M,"['cities', 'holidays', 'friends', 'family', 'films', 'tv', 'cars', 'adverts', 'music', 'food']",SKRZ,597,"mm <pause dur=""short"" /> excuse me",3,19_29,"mm <pause dur=""short"" /> excuse me",0
44425,UNKMALE,M,"['films', 'tv', 'iphones', 'work']",SP79,315,er a couple of month ago,6,19_29,er a couple of month ago,0
6965,S0276,F,"['university', 'going out', 'food', 'dreams', 'tv shows', 'pregnancy', 'relationships with parents', 'future', 'travelling', 'foreign languages', 'studying', 'literature', '']",S5DJ,338,"<vocal desc=""laugh"" /> <unclear /> the last two",4,19_29,"<vocal desc=""laugh"" /> <unclear /> the last two",0
58994,S0427,M,"['home decorating', 'bathrooms', 'tradespeople', 'kitchens; talk about friends']",SWW8,442,oh,1,50_plus,oh,1
30547,S0208,F,"['friendships', 'relationships', 'making plans']",SGHZ,43,but roses do have a lot of meaning to me like because they're roses as well it's romantic,20,19_29,but roses do have a lot of meaning to me like because they're roses as well it's romantic,0
11320,S0202,F,"['sport', 'uni', 'work', 'bands', 'guitar']",S7SX,51,yeah,1,19_29,yeah,0
10371,S0355,M,"['religion', 'international events', 'life', 'education.']",S7K2,306,will it?,3,50_plus,will it?,1
45424,S0281,M,"['health', 'green party', 'jobs', 'boot sales', 'relationships.']",SPTQ,339,really?,2,50_plus,really?,1
14277,S0281,M,"['scottish referendum', 'job interview', 'colleague', 'my daughter', 'present personal situation.']",S9EP,82,"so when I was last saw her when I was last in <anon type=""place"" /> when I went down there for the divorce erm we went together to this er place and I signed over my right to the pension for her",40,50_plus,"so when i was last saw her when i was last in <anon type=""place"" /> when i went down there for the divorce erm we went together to this er place and i signed over my right to the pension for her",1
21811,S0084,F,"['the military', 'magazines', 'films', 'computers']",SDAJ,106,mm,1,19_29,mm,0
19905,S0530,F,"['instructing how to use the finger detector instead of number code on iphone', 'dislike of sundays', 'funny pictures on the internet', 'online shopping']",SCVK,950,just stupid internet tries to fuck you about,8,19_29,just stupid internet tries to fuck you about,0
48951,UNKFEMALE,F,['health issues'],SQS3,354,sorry you're your line's breaking up you're enquiring about a procedure?,15,50_plus,sorry you're your line's breaking up you're enquiring about a procedure?,1
46969,S0282,F,"['birth of grandchild. being born abroad. what things are like in france: property', 'enterprise', 'land', 'anarchists and bureaucrats', 'french visitors to london. chichester cathedral spire collapsing. architect called porden. open day and photo exhibition. art competition. argument about bollards. local housing management: failings of new landlord. book being written by speaker no 2. british library. philip of spain and mary tudor: experience of visiting spanish archives. austrian battleship disaster. historians. ']",SQ37,11,those people they like Apple better,6,50_plus,those people they like apple better,1
